Date,Media Pump,Effluent Pump,Acid Pump,Water Pump,Gas Pump,Base Pump,N2 Mass Flow Controller,N2 MFC Set Point,DO mg/L,pH,Ammonium,DO Amp (A),pH Amp (A),NH4 Amp (A),Reactor Status,N2 Valve,Clock,Air Mass Flow Controller,Air MFC Set Point
2016-03-10 13:36:00,0,0,0,0,1,0,499.19090708062635,524.3149219687549,0.1825291656911112,8.039301083624967,-0.120219432468641,0.004102248574208006,0.013187772666999959,0.003974353187740022,0,0,03/10/1601:34 PM,-125,-127.98244721875321
2016-03-10 13:36:32,0,0,0,0,1,0,499.1827111306264,524.3149219687549,0.1544442896898737,8.030616022624956,-0.112978734749877,0.004091014084552007,0.01317784688299995,0.0039758978699200274,0,0,03/10/1601:34 PM,-125,-127.98244721875321
2016-03-10 13:37:05,0,0,0,0,1,0,499.21365084187636,524.3149219687549,0.1147051900182419,8.042352901624955,-0.0866447322186481,0.004075117681656016,0.01319126045899995,0.003981515790460022,0,0,03/10/1601:35 PM,-125,-127.98244721875321
2016-03-10 13:37:38,0,0,0,0,1,0,430.137467096252,430.2233677293797,0.08669079666367807,8.033994821124967,-0.1184515338749073,0.004063911386412019,0.013181708366999959,0.003974730339440021,0,0,03/10/1601:35 PM,-125,-30.235368313753227
2016-03-10 13:38:11,0,0,0,0,1,0,114.91784926687693,113.871640203757,0.05011030304167008,8.056642523124971,-0.1403581034061716,0.004049278486584024,0.013207591454999971,0.003970056937940017,0,0,03/10/1601:36 PM,-125,286.116333736248
2016-03-10 13:38:44,0,0,0,0,1,0,-0.2941566237483642,-0.007397156243243329,0.03799056607698681,8.059989770874969,-0.1516726544061626,0.004044430359088031,0.013211416880999959,0.003967643167060018,0,0,03/10/1601:36 PM,-125,400.1473171190622
2016-03-10 13:39:16,0,0,0,0,1,0,31.459105113126675,31.94695040625658,0.05965004731195477,8.060351170374965,-0.1450776239999207,0.004053094567464019,0.01321182990899996,0.003969050106880017,0,0,03/10/1601:37 PM,-125,368.0422396999997
2016-03-10 13:39:49,0,0,0,0,1,0,239.36044139562648,240.62348697750733,0.07775917011232991,8.064802694374965,-0.1369760365311912,0.004060338564296018,0.013216917364999959,0.0039707784455400115,0,0,03/10/1601:38 PM,-125,159.3648673896896
2016-03-10 13:40:22,0,0,0,0,1,0,404.2808840362519,406.0502575181345,0.1021576397795485,8.044776572874953,-0.1362535040624344,0.00407009842063601,0.01319403036899994,0.003970932585800014,0,0,03/10/1601:38 PM,-125,-6.061108789372213
2016-03-10 13:40:55,0,0,0,0,1,0,494.2076670312522,519.0716987775107,0.1381709939655469,8.079141076124937,-0.1011415006874152,0.004084504453800001,0.01323330408699993,0.003978423146520018,0,0,03/10/1601:39 PM,-125,-122.70264351155993
2016-03-10 13:41:28,0,0,0,0,1,0,499.1725686425017,524.3149219687608,0.1815522434256032,8.07450598412496,-0.1224177759374072,0.004101857786543995,0.01322800683899995,0.003973884207800021,0,0,03/10/1601:39 PM,-125,-127.98244721874741
